Route,Booking Value Std,Booking Value Mean,Ride Distance Std,Ride Distance Mean,Driver Ratings Std,Driver Ratings Mean,Avg VTAT Std,Avg VTAT Mean,Avg CTAT Std,Avg CTAT Mean,Count
Mayur Vihar <-> Rajiv Nagar,91.65526444236578,768.25,8.837622347102188,13.6025,0.511737237261468,4.225,4.337049688440288,11.2,10.184424382359564,33.55,4
Ambience Mall <-> Vaishali,395.25873940291336,664.7272727272727,14.902478633485359,32.10181818181818,0.43083620403901035,4.372727272727273,2.735049518339402,8.136363636363635,8.504447062255768,26.527272727272727,11
Gurgaon Sector 29 <-> IGI Airport,182.12701611787307,399.5,13.558131324043147,21.275,0.31124748994971857,4.375,2.8428638729281426,8.575,11.32265428245515,32.25,4
Lajpat Nagar <-> Netaji Subhash Place,80.50810863233315,185.33333333333334,12.026445859022523,39.4,0.5436502143433364,4.266666666666667,3.487437773240151,7.533333333333332,5.765028669100924,28.166666666666668,3
Bahadurgarh <-> Greater Kailash,41.0396150079408,266.5,15.09481264375282,20.107499999999998,0.24874685927665488,4.225,3.8525154120392564,9.175,9.877594595851765,28.625,4
Khandsa <-> Meerut,201.34609507015526,493.5,10.283670003943145,15.7775,0.6576473218982953,3.85,3.355964838909967,6.45,7.584358905009703,29.849999999999998,4
Faridabad Sector 15 <-> Udyog Vihar,178.99813779292043,255.0,14.405778258123448,27.128333333333334,0.36362373715452373,4.133333333333334,3.683031661854433,6.516666666666667,10.452551522634716,30.25,6
Khandsa <-> Subhash Chowk,133.42247020481804,593.6666666666666,4.390421392076164,34.11,0.24494897427831802,4.6000000000000005,4.000833246545858,7.8999999999999995,2.303620339089465,22.3,3
Gwal Pahari <-> Munirka,264.0189700171668,369.27272727272725,13.643354753344935,28.912727272727274,0.40533630562923556,4.245454545454546,3.0018176311876594,8.7,7.8225569153707575,28.518181818181816,11
Nawada <-> Saket A Block,529.5698631908731,582.4,14.468037323700822,20.426000000000002,0.4308131845707603,3.9199999999999995,2.24535075210979,10.379999999999999,3.6624581908876452,29.52,5
Kalkaji <-> Patel Chowk,222.73934615718574,423.42857142857144,14.299587263916653,35.31571428571429,0.16413036132965791,4.314285714285714,4.051404392432383,8.642857142857142,8.548254386787075,26.385714285714283,7
Chandni Chowk <-> Rithala,160.0179989876139,385.8,14.742391393529072,37.766000000000005,0.30066592756745825,4.160000000000001,4.208562700020043,6.3,6.1406840009888155,26.4,5
Lok Kalyan Marg <-> Manesar,549.3036219940685,544.5555555555555,11.041199612763501,25.303333333333335,0.23147407395555183,4.2555555555555555,1.978214683327705,8.100000000000001,8.059837942187237,27.911111111111115,9
Narsinghpur <-> Nawada,511.67630392661334,835.6,11.26962537088079,33.012,0.340587727318528,4.2,3.79715683110403,9.24,6.705042878311816,33.62,5
RK Puram <-> Sohna Road,538.8864073253286,718.8,17.51370389152449,26.163999999999998,0.29257477676655597,4.4799999999999995,3.8486361220567478,9.599999999999998,4.298371784757571,38.8,5
Malviya Nagar <-> Raj Nagar Extension,250.81644461416178,476.6666666666667,11.852622424313251,27.334999999999997,0.41399141161247394,4.116666666666666,2.778288841875317,6.533333333333332,7.755428206531645,31.7,6
Huda City Centre <-> Welcome,350.8391502882767,672.875,15.600727346825852,29.157500000000002,0.34798527267687623,4.2875,3.62560339805666,8.8,9.021502092223889,29.999999999999996,8
Green Park <-> Pitampura,127.45783616553358,398.0,10.730862907986477,32.5025,0.364005494464026,4.45,2.897412638890084,9.5,5.737322982018704,33.974999999999994,4
AIIMS <-> Preet Vihar,234.16138784085553,666.6666666666666,5.8000967424882,44.17333333333334,0.27688746209726917,4.199999999999999,3.800621294238907,6.216666666666666,8.80140455962696,26.116666666666664,6
INA Market <-> Pataudi Chowk,438.5298593026477,541.25,12.259010397968508,31.658749999999998,0.5309190145398825,4.0249999999999995,3.2528593191221784,10.0125,7.866135884282702,31.2125,8
Mehrauli <-> Patel Chowk,360.82382780346387,542.2727272727273,12.40350890102681,25.288181818181815,0.41560470729681687,4.4,3.6740546656181388,7.663636363636365,7.908087710671236,27.218181818181815,11
Dilshad Garden <-> Noida Sector 62,256.5727012376963,330.85714285714283,12.578417375547266,26.891428571428573,0.38703477668983055,4.4142857142857155,3.9113127395976375,8.085714285714285,7.012728951480926,31.485714285714284,7
Civil Lines Gurgaon <-> Okhla,152.79648370331947,311.8888888888889,14.723139342503197,25.22888888888889,0.5356431463641755,4.044444444444444,4.041176946275813,9.5,7.15486539114693,28.811111111111114,9
Ardee City <-> Jahangirpuri,605.2357667333725,575.0,13.423179889032754,31.504999999999995,0.20548046676563259,4.466666666666667,4.257803293822871,8.466666666666667,7.821267302823898,34.233333333333334,6
Kanhaiya Nagar <-> Panipat,380.2021666166567,530.75,11.020053028456806,23.0275,0.10897247358851707,4.225,4.465982534672522,8.8,6.991914973739312,30.625,4
Preet Vihar <-> Udyog Bhawan,354.41118774666245,535.9,18.545570603246478,27.869,0.5521775076911409,4.21,3.6959978354972014,7.360000000000001,8.358833650695534,32.370000000000005,10
Chirag Delhi <-> ITO,190.8448322590895,395.5,10.55995435300267,32.778749999999995,0.4949747468305833,4.05,3.5477986132248263,8.475000000000001,8.046495743489832,33.6125,8
DLF Phase 3 <-> Noida Sector 18,452.55472351725354,691.3333333333334,14.175120179341176,24.198888888888888,0.4939135726865083,4.022222222222222,2.4872018091634973,8.02222222222222,8.777369892070302,30.733333333333334,9
Ghaziabad <-> Kalkaji,246.00804698967363,453.42857142857144,12.302883352105319,28.535714285714285,0.3730732816343027,3.8714285714285714,3.7017370439912587,8.4,5.8180577445026564,35.01428571428571,7
IIT Delhi <-> Pulbangash,727.6977394495602,661.0,12.776235592629282,24.444285714285712,0.1665986255670086,4.328571428571428,4.3794976880916385,10.200000000000001,8.063852322910822,30.699999999999996,7
Maidan Garhi <-> Moti Nagar,361.2630277327194,466.54545454545456,9.949190008145479,17.0,0.46514904747149205,4.3,3.6385448003924328,6.790909090909091,8.691270437524183,30.9,11
Adarsh Nagar <-> Ardee City,569.5807120154263,1012.75,7.8920672196833195,23.595,0.33541019662496835,4.25,4.396305266925854,7.75,7.960370594388179,30.450000000000003,4
Cyber Hub <-> Greater Kailash,189.95009871016123,518.6,14.932329657491493,26.280999999999995,0.37416573867739417,4.2,3.7782138637192046,9.510000000000002,8.389064310159984,31.759999999999998,10
AIIMS <-> Chirag Delhi,181.53305484126025,537.5,15.26733950482387,22.19333333333334,0.12583057392117908,4.45,4.284759814349769,8.55,6.8270703005673585,32.166666666666664,6
RK Puram <-> Subhash Chowk,119.75078287844302,223.5,15.983645352359392,18.362499999999997,0.4031128874149275,4.45,2.9431063521388414,5.675,11.510538649429051,36.45,4
Gurgaon Railway Station <-> Raj Nagar Extension,399.13768161987525,379.3333333333333,8.133036879843155,10.766666666666666,0.3299831645537221,4.366666666666666,5.080026246651356,9.1,4.980852225160761,34.03333333333333,3
Golf Course Road <-> Karol Bagh,237.49569276437973,346.7142857142857,16.19519845698794,24.725714285714282,0.4629100498862759,4.2,3.47827074089105,9.914285714285713,5.795916930152164,28.414285714285715,7
Nehru Place <-> Vaishali,355.7218361182766,490.44444444444446,14.042268291320749,19.538888888888888,0.4458311699497529,4.111111111111111,3.540070446393984,8.711111111111112,8.907397397391772,32.17777777777778,9
Hero Honda Chowk <-> Rajiv Chowk,141.58389738949836,937.0,6.556269423231477,18.9775,0.19202864369671527,3.875,2.85175384631984,6.3500000000000005,5.920884646739879,30.475,4
Khan Market <-> Khandsa,461.5896312248803,594.8888888888889,10.204321645602592,14.965555555555556,0.4802262841105402,4.277777777777779,3.400653531961826,7.299999999999999,8.942781073767451,29.86666666666666,9
Munirka <-> Vatika Chowk,352.3627392333077,739.0,9.145802315816802,32.43,0.15811388300841883,4.3999999999999995,4.315669125408017,9.9,7.346257550617186,28.85,4
Khandsa <-> Rohini West,174.89471118361467,477.8,14.947164814773402,22.162,0.285657137141714,4.42,1.1356055653262713,4.42,4.712791105067146,25.860000000000003,5
ITO <-> Subhash Chowk,236.30888448995924,624.6666666666666,11.542851563726451,20.386666666666667,0.2733536577809456,4.316666666666667,3.1029108197876965,7.983333333333333,6.0192515223147876,28.183333333333334,6
Karol Bagh <-> Shivaji Park,428.78053827103673,497.0,11.110672164072701,27.168750000000003,0.37080992435478316,4.3500000000000005,2.340372566494489,9.137500000000001,8.700395105970763,27.774999999999995,8
Greater Noida <-> Mandi House,451.30730740182537,488.0,9.67192908601474,26.72142857142857,0.29137254363387327,4.371428571428572,3.0197986147207545,6.971428571428571,7.451557842875157,26.299999999999994,7
Lajpat Nagar <-> Rajiv Chowk,351.3824592279205,796.2857142857143,12.03079076913119,34.21857142857143,0.19794866372215758,4.228571428571429,2.386697829766526,8.928571428571429,8.195767947233374,29.728571428571424,7
Punjabi Bagh <-> Saket,127.38742306662598,358.6666666666667,11.376400307242061,24.84777777777778,0.496158079150358,4.077777777777778,3.097709229275047,8.255555555555555,9.57357474161733,25.766666666666666,9
GTB Nagar <-> Sonipat,402.83146289732633,638.25,12.592511663683302,19.8,0.5760859310901456,4.175,3.741907935799597,8.225,7.069786064655705,33.625,4
Mandi House <-> Saket,300.35676702881193,427.75,13.890243878348572,23.125,0.3344772040064913,3.875,4.087404433133575,8.525,6.277887781730412,30.174999999999997,4
Chandni Chowk <-> Khandsa,134.39285695303897,432.6,13.756179702228376,19.87,0.5851495535331117,4.140000000000001,3.004663042672173,7.8,8.695378082636774,23.020000000000003,5
Greater Kailash <-> Kashmere Gate,551.5616214188784,679.6666666666666,8.815642662651179,19.226666666666663,0.24944382578492963,4.433333333333333,5.0970579749498635,6.1000000000000005,5.338122849425213,22.96666666666667,3
Khan Market <-> Udyog Vihar Phase 4,274.0,558.0,6.609999999999999,11.39,0.24999999999999978,3.8499999999999996,1.6000000000000005,11.7,1.6499999999999986,31.15,2
Chirag Delhi <-> Sarai Kale Khan,252.0306173836136,331.8888888888889,12.94246928182992,21.586666666666662,0.19116278371205833,4.311111111111111,2.887692059776936,7.311111111111111,8.950729330929159,33.46666666666667,9
Jasola <-> Seelampur,222.93696169296126,399.6666666666667,13.98739909108671,20.78,0.21147629234082524,4.416666666666667,3.806427312965386,11.433333333333332,4.594441085582542,30.833333333333332,6
Maidan Garhi <-> Preet Vihar,455.7966164371512,739.6666666666666,15.348871474983284,30.696666666666662,0.5022173057773122,3.966666666666667,3.569158008394822,11.433333333333335,5.903012413637256,32.73333333333333,6
Greater Kailash <-> Pragati Maidan,283.50293943214535,735.5,12.482870930465742,32.57,0.506622805119022,4.3,3.7775653535048206,6.800000000000001,6.613622305514581,30.600000000000005,6
Azadpur <-> Greater Noida,294.22982088836613,371.75,12.68291807659026,27.72125,0.3479852726768765,4.1125,3.139043445064117,7.1875,7.604593595321186,28.9375,8
Indirapuram <-> Peeragarhi,474.1018409113759,499.3333333333333,11.508772620145999,25.28833333333333,0.25440562537456246,4.283333333333334,3.5564104874937534,9.283333333333333,9.482513145551424,28.71666666666667,6
DLF Phase 3 <-> Pulbangash,367.07300597561834,540.1538461538462,15.944055299963182,17.71076923076923,0.38399950690303647,4.2153846153846155,2.7595557484845425,7.415384615384614,7.487472772618946,34.89230769230769,13
Aya Nagar <-> Kanhaiya Nagar,317.51371623915713,423.8,12.132751377985127,25.891999999999996,0.5723635208501675,4.08,4.082658447629437,8.129999999999999,7.476362752033906,30.5,10
Ashok Park Main <-> Noida Sector 62,383.00714382661613,715.8333333333334,13.853700769108592,25.595000000000002,0.2793842435706702,3.983333333333333,5.277441509755356,7.283333333333334,5.124261464402022,25.416666666666668,6
Old Gurgaon <-> Panipat,219.6683579853958,373.75,13.24571133423947,20.7275,0.2692582403567253,4.25,1.0606601717798212,7.9,9.397705837064704,28.325,4
GTB Nagar <-> Model Town,245.82203363861063,328.8333333333333,14.519962886392726,25.363333333333333,0.46188021535170065,4.2,1.9539845330901562,10.816666666666668,7.370587192046206,33.166666666666664,6
Lal Quila <-> Punjabi Bagh,273.78218988823943,462.25,14.915418197288334,19.73,0.2958039891549808,4.25,3.6120458191999725,7.574999999999999,5.946585154523562,29.275,4
Chirag Delhi <-> Cyber Hub,224.91811843424264,428.8,13.284183979454665,24.976,0.5564171097297422,4.02,1.6079800993793423,5.22,8.927575258713867,32.519999999999996,5
MG Road <-> Yamuna Bank,223.42448388661435,446.0,15.761233097381691,24.0325,0.3499999999999998,4.25,4.351149273467873,7.550000000000001,7.747257579298626,29.8,4
Ardee City <-> Ashok Park Main,737.9626409073836,623.875,14.178302029421577,27.49375,0.3162277660168379,4.300000000000001,3.3018933962198114,8.95,8.751535579542598,31.075,8
Munirka <-> Rithala,378.69139619711325,428.90909090909093,14.670202553993812,29.594545454545457,0.39958656319701663,4.218181818181818,3.9638031657979793,8.20909090909091,7.4819893938214195,34.52727272727273,11
Mandi House <-> Noida Film City,395.240736348648,601.8181818181819,15.906912370319539,24.05545454545455,0.3562894171320985,4.218181818181819,3.9150272050815844,8.827272727272728,6.9694136964831745,33.0,11
Bahadurgarh <-> Ghitorni,103.05446240809866,243.66666666666666,3.384723852185812,18.153333333333332,0.43204937989385755,4.500000000000001,4.034297405441938,10.366666666666667,2.519700158528568,30.53333333333333,3
Madipur <-> Saket,183.83405560450436,575.8,10.58809633503587,30.615999999999996,0.6493073232299171,4.220000000000001,4.922032100667366,9.34,8.084305783430015,30.3,5
Moolchand <-> New Colony,208.9890906243673,462.6,14.096002837684164,26.558000000000003,0.30919249667480625,4.5200000000000005,3.5101139582640335,6.590000000000001,7.688276790022587,23.580000000000002,10
Ardee City <-> Badarpur,275.04315002377353,297.375,14.120182751561682,27.86125,0.2861380785564899,4.325,3.546278859593531,7.6125,6.7284842275210845,34.45,8
Ashram <-> RK Puram,97.45351455950679,232.25,4.7480548648894105,7.925,0.08660254037844395,4.65,2.912902332725902,10.0,4.727314248069404,21.15,4
Mandi House <-> Uttam Nagar,260.6866999974405,860.6666666666666,4.0210805623475006,21.546666666666667,0.09428090415820643,4.433333333333334,1.4613540144521984,8.966666666666667,3.564952859280034,22.133333333333336,3
Bahadurgarh <-> Khan Market,330.65188138987907,469.0,3.151010419955266,37.919999999999995,0.4966554808583779,3.9,2.9408993333483706,10.766666666666666,9.863400360254401,29.099999999999998,3
Arjangarh <-> Old Gurgaon,247.68465333968513,411.75,11.87391968770212,34.7725,0.46368092477478523,4.5,3.2345787979271736,5.65,5.676431537506639,28.724999999999998,4
Noida Sector 62 <-> Subhash Nagar,123.60156527639734,302.7142857142857,14.74364048306515,23.587142857142858,0.20995626366712958,4.185714285714286,2.768186616335168,8.200000000000001,7.136311286337656,26.785714285714285,7
Kalkaji <-> Lajpat Nagar,135.74918047634765,317.4,9.95374783687029,26.881999999999998,0.27568097504180444,4.5,2.7104243210242926,9.940000000000001,8.350664644206471,29.320000000000004,5
Khan Market <-> Subhash Chowk,293.8829486377187,494.75,15.872298785935198,34.0625,0.7292976072907411,4.025,2.5714781741247577,7.05,8.32421167438695,27.95,4
Lok Kalyan Marg <-> Yamuna Bank,492.60283293989306,770.1428571428571,12.689309014493505,26.37285714285714,0.5591538797365979,4.014285714285714,3.4891084177795926,9.557142857142859,6.900517578931513,30.9,7
Mehrauli <-> Tagore Garden,527.1519140588108,479.6363636363636,10.150350968975824,25.725454545454543,0.4179841430026418,4.427272727272727,2.990701844159855,8.554545454545453,6.242827289136187,27.372727272727275,11
Faridabad Sector 15 <-> Paharganj,142.9973775983322,288.5,10.746837907031072,25.435000000000002,0.32015621187164245,4.25,2.880429655450728,8.875,4.448033273256845,35.8,4
Noida Sector 18 <-> Rithala,521.0139212850646,601.7777777777778,12.596194310628551,29.233333333333334,0.3265986323710904,4.233333333333333,3.676888109915708,7.377777777777776,9.975835000170024,29.577777777777776,9
Adarsh Nagar <-> Chanakyapuri,420.7032059540312,966.25,9.087395116313587,15.16,0.35619517121937505,4.225,3.6568429006453096,9.05,3.7218107152298874,25.425,4
Basai Dhankot <-> Ghitorni,300.3729163704492,351.6666666666667,16.97610845669093,25.694999999999997,0.45246239868327426,4.083333333333333,3.1637267054324822,8.15,9.04404346640496,27.38333333333333,6
AIIMS <-> Gurgaon Sector 56,556.6459077965693,832.0,14.4302695940012,29.738333333333333,0.30413812651491123,4.45,3.03021818063027,7.433333333333334,9.059004114998269,30.73333333333333,6
INA Market <-> Tis Hazari,277.32686040122405,453.25,17.813703117263408,28.4175,0.15000000000000008,4.25,3.7215588131856787,9.100000000000001,6.1562975886485525,24.4,4
Ghitorni <-> ITO,327.22689376027756,367.4,16.041075899078592,24.241999999999997,0.44317039612320674,4.26,4.06483702010302,9.209999999999999,9.171128611027108,27.319999999999993,10
Ghitorni <-> Tughlakabad,173.3274593457866,567.1428571428571,10.615464460601133,29.13,0.20303814862217,4.185714285714285,4.035809101288218,10.328571428571427,8.475968429408319,35.128571428571426,7
DLF City Court <-> India Gate,435.246162788625,456.6666666666667,10.992925629189388,24.001666666666665,0.3901566636906541,4.066666666666666,3.0052269280187294,8.683333333333334,5.000138886959929,28.416666666666668,6
Dwarka Mor <-> Vasant Kunj,160.38893353345796,398.3,11.553106768311283,19.778,0.4652956049652737,4.3500000000000005,3.1577840331472955,10.220000000000002,8.335040491803264,29.190000000000005,10
Anand Vihar <-> Dilshad Garden,223.7213445337749,386.4,12.480069751407642,25.957000000000004,0.42848570571257105,4.1800000000000015,2.711014570230119,10.379999999999999,5.903524371085463,29.580000000000002,10
Green Park <-> Lajpat Nagar,273.6777016400861,390.375,13.591498664146645,31.301250000000003,0.4270172713134681,4.2375,3.7369564822191865,11.237499999999999,8.551571493006417,30.925000000000004,8
Kanhaiya Nagar <-> Maidan Garhi,1007.4796386142114,679.3333333333334,10.608983090863243,16.736666666666665,0.4258977446393546,4.483333333333333,3.4212164828058196,9.683333333333332,10.516600633707114,27.766666666666666,6
Connaught Place <-> Ghitorni Village,880.6206285103846,756.5555555555555,15.46400264413382,25.049999999999997,0.6528191476252615,4.0777777777777775,4.503825534414544,6.833333333333333,8.894581510499165,33.64444444444444,9
Hauz Khas <-> South Extension,277.92410035035743,354.8333333333333,11.445675554063591,23.536666666666665,0.5131601439446885,4.2,4.309066668729501,9.183333333333334,10.663437011062094,30.166666666666668,6
IIT Delhi <-> Saidulajab,226.33225576572158,395.9,9.168358686264407,14.716999999999999,0.5762811813689563,3.87,4.42254451645204,7.1899999999999995,8.2130140630587,29.919999999999998,10
Cyber Hub <-> Shivaji Park,310.9689159171165,491.0,6.568077894043449,17.251666666666665,0.4818944098266988,4.233333333333333,2.4580932086115492,6.633333333333333,8.298795093265046,24.399999999999995,6
IGNOU Road <-> Vaishali,1152.419892823358,766.125,5.029556236637583,33.381249999999994,0.3314268395890713,4.3374999999999995,3.0030973593941304,9.712499999999999,7.488814575752293,31.037499999999998,8
Aya Nagar <-> New Colony,216.3792966066763,467.0,12.681483367814794,23.947142857142858,0.49815987926179145,4.142857142857143,2.335965473605625,10.657142857142857,5.513323380129044,23.44285714285714,7
AIIMS <-> Gurgaon Sector 29,242.54017064189594,442.625,13.516048793933825,26.025000000000002,0.3072051431861128,4.475,1.4628738838327793,6.75,5.776623148518518,35.925,8
Kaushambi <-> Lajpat Nagar,201.43546587823172,363.55555555555554,12.125762697152469,35.81111111111111,0.500616903380836,4.377777777777777,4.043375927228247,7.699999999999999,10.251624381976537,28.355555555555558,9
Model Town <-> Noida Extension,263.0160620359313,476.46666666666664,11.907417221584573,27.558666666666667,0.4224794538067963,4.186666666666667,4.545718376181652,9.066666666666666,7.487631282469925,32.126666666666665,15
Noida Extension <-> Saket,308.1729312505489,686.3333333333334,14.161767388131876,18.336666666666666,0.39157800414902455,4.3999999999999995,4.368701815820754,8.333333333333334,6.5242283494337885,35.733333333333334,6
Narsinghpur <-> Pataudi Chowk,379.0583522031931,590.375,9.4595028278446,27.2975,0.42555111326373013,4.0875,3.9248407611010157,6.575,9.058800969223245,25.224999999999998,8
Ghaziabad <-> Sadar Bazar Gurgaon,282.04609552340906,578.0,10.989070934341992,17.61,0.6675327707311454,4.279999999999999,3.092571745327827,10.5,6.35314095546447,32.36,5
Munirka <-> Panchsheel Park,260.7981738816436,402.25,11.746225989653018,29.634999999999998,0.3491060010942234,4.275,2.9149399650764676,9.775,9.5524865872714,22.6,4
Ardee City <-> Laxmi Nagar,277.0569616522927,385.2,4.815185977716749,13.302000000000001,0.4454211490264018,4.140000000000001,2.144201483070096,9.379999999999999,6.537583651472462,26.200000000000006,5
Badshahpur <-> Subhash Chowk,243.18540023794372,347.8333333333333,7.636143587498135,34.39333333333334,0.3933474573735315,4.016666666666667,2.5584826232228615,8.25,9.930256794262675,29.900000000000002,6
Meerut <-> Narsinghpur,505.68071386498417,516.375,14.011028691712825,30.335,0.5309190145398825,4.175000000000001,3.1788362650504665,8.950000000000001,9.307255234493143,27.900000000000002,8
Connaught Place <-> Madipur,183.14880391364832,276.625,11.537825564204027,23.9575,0.7087621251167417,3.9375,3.076904897782835,5.9625,7.559090140354195,31.962500000000002,8
ITO <-> Seelampur,293.78227255680196,479.2307692307692,16.885543202123205,24.92,0.32617561610944906,4.223076923076923,3.656946053453595,8.546153846153844,9.120761153745265,30.269230769230766,13
GTB Nagar <-> Vidhan Sabha,328.1587099086186,476.8333333333333,7.223160473243152,26.89833333333333,0.7783529619223745,4.15,3.0831531478882677,9.15,7.079234107977751,33.96666666666666,6
Anand Vihar ISBT <-> Udyog Vihar,178.61339199974032,286.72727272727275,13.29928662723638,22.484545454545454,0.5658315025307431,4.027272727272727,3.367246220198044,10.072727272727272,7.688652151113772,30.40909090909091,11
IGI Airport <-> Saket,227.69178953227137,366.14285714285717,14.020145127200184,32.57857142857143,0.16903085094570325,4.3,3.531433194634052,8.442857142857143,5.827485893310655,35.34285714285715,7
AIIMS <-> Satguru Ram Singh Marg,432.0193138043715,817.25,7.402104430498127,30.010000000000005,0.21213203435596423,4.5,1.917517926904466,9.774999999999999,9.39401405151174,30.549999999999997,4
Chhatarpur <-> Keshav Puram,262.3835720636658,371.8333333333333,10.471882060493657,27.338333333333335,0.5560275772537426,4.25,1.174379268663521,8.850000000000001,7.180858042199569,35.083333333333336,6
Saidulajab <-> Sohna Road,285.41645985393967,528.6666666666666,12.144652343955983,26.421666666666667,0.2192157739660984,4.516666666666667,3.5277077858323556,8.416666666666668,5.655577384808341,25.966666666666665,6
Mundka <-> Tilak Nagar,409.55494136928684,760.5,12.835897903925538,26.505000000000003,0.08660254037844395,4.25,3.298863440641337,6.449999999999999,6.685431923219323,34.0,4
Saket <-> Udyog Vihar,703.5997725980303,675.4,9.542080485931775,16.67,0.39547439866570366,4.16,3.7357730123764212,8.999999999999998,7.459658169112041,31.15,10
Greater Noida <-> ITO,299.4788528983863,456.5,10.142898993877441,31.84,0.16749792701868163,4.283333333333334,4.651791769486965,9.65,8.559481422505817,25.983333333333334,6
Sohna Road <-> Vaishali,222.94166872597188,368.1111111111111,11.7769826775645,24.168888888888887,0.531478255248951,4.344444444444445,2.843315748284816,8.233333333333333,7.938902495906229,22.822222222222223,9
Badshahpur <-> DLF City Court,216.30893545010008,449.3333333333333,20.688870330580052,18.39666666666667,0.408248290463863,3.7999999999999994,0.694422221866655,10.333333333333334,10.834205093129814,26.2,3
Aya Nagar <-> Kaushambi,263.04465361591815,442.2857142857143,10.74766267898395,38.80428571428571,0.4085814184592885,4.314285714285714,4.071754372929362,8.271428571428572,5.3515971295244835,30.642857142857142,7
Inderlok <-> Rohini West,234.1304977998381,520.1,9.331377658202458,27.011000000000003,0.4583666654546336,4.430000000000001,2.788207309365643,7.37,7.893218608400505,26.409999999999997,10
Panchsheel Park <-> Vinobapuri,397.1354428907095,813.2,8.029951431982637,31.839999999999996,0.1939071942966531,4.4799999999999995,3.078701024783017,9.24,6.608600456980281,26.119999999999997,5
New Colony <-> Rohini West,45.0,575.0,9.1,34.16,0.04999999999999982,4.95,1.05,3.45,6.949999999999999,37.95,2
Arjangarh <-> Moti Nagar,276.10911773782334,408.42857142857144,13.173192320708269,27.744285714285713,0.4712120714991614,4.071428571428571,2.819176316238631,6.628571428571428,7.736739808029145,24.2,7
Connaught Place <-> Narsinghpur,371.2236657326685,556.7,12.738185938350876,22.017000000000003,0.4673328578219169,4.139999999999999,4.441891488994299,8.36,8.489175460549747,28.27,10
Mundka <-> Sarai Kale Khan,133.28048431784754,417.75,13.700816353414858,29.2875,0.4499999999999999,4.1499999999999995,3.9378769660821042,7.225,4.682080200082011,33.474999999999994,4
Bhiwadi <-> Panipat,105.73670129146265,288.5,14.819470933538753,30.697499999999998,0.27386127875258315,4.5,2.45903944661325,5.0249999999999995,5.418717560456533,34.150000000000006,4
Central Secretariat <-> Keshav Puram,287.4357899311311,463.0,17.21929441063135,20.580000000000002,0.19148542155126763,4.300000000000001,3.3279957264929827,10.166666666666666,9.054832963671943,28.8,6
Meerut <-> Nawada,420.17814492116054,410.57142857142856,11.776679654022578,28.98857142857143,0.4776643856371568,4.1571428571428575,3.913660012555709,8.342857142857143,6.6437633790446435,32.142857142857146,7
Bhikaji Cama Place <-> Noida Sector 18,194.52306347120444,375.6666666666667,16.122570876465907,28.665000000000003,0.17950549357115017,4.433333333333334,2.924038303442689,7.499999999999999,2.588704094501512,23.383333333333336,6
DLF City Court <-> Netaji Subhash Place,463.9678437133332,631.2,12.009461270181937,24.81,0.47916594202843754,4.4799999999999995,3.1852158482589528,11.48,7.188769018406419,32.459999999999994,5
Kadarpur <-> Paharganj,232.52978038400178,490.8888888888889,14.231464444916188,28.02555555555556,0.3803831726360819,4.155555555555556,3.038802558188722,6.48888888888889,8.20498192533425,30.577777777777776,9
Ashram <-> Pataudi Chowk,569.2783589773986,699.5,12.485798973233551,24.418,0.22803508501982767,4.299999999999999,3.489713455285405,8.37,10.00724237739848,30.79,10
Dilshad Garden <-> Udyog Vihar,295.86901193302117,497.1666666666667,12.095150543365166,17.639999999999997,0.2808716591058787,4.533333333333333,2.7608372321131545,8.933333333333332,6.520672255731511,33.25,6
Narsinghpur <-> Vidhan Sabha,352.6070759358071,402.5,13.617213772923593,33.411249999999995,0.32015621187164256,4.5,4.2677387162290055,7.487499999999999,7.2737112260523515,32.275,8
Central Secretariat <-> Vinobapuri,208.5924646925929,506.42857142857144,13.102957603502489,26.41142857142857,0.33806170189140655,4.4,4.781938809260341,8.485714285714286,7.393516188705686,31.414285714285715,7
India Gate <-> Manesar,226.9924129911737,421.3333333333333,8.046393947325445,29.713333333333335,0.5120763831912405,4.133333333333334,3.5718420395582386,8.716666666666667,7.895075821182608,27.03333333333333,6
Rohini West <-> Uttam Nagar,148.17019998388778,577.1428571428571,16.516303509945953,25.584285714285716,0.33806170189140666,4.3999999999999995,3.868449037945785,8.928571428571429,5.503764945146964,29.699999999999996,7
Bahadurgarh <-> Dwarka Sector 21,180.73652093586398,408.9,11.263736680160806,20.666,0.45617978911828183,4.470000000000001,3.5829596704400677,7.880000000000001,8.479887970958108,34.35000000000001,10
Lok Kalyan Marg <-> Vasant Kunj,300.76610513819537,388.5,14.747042923922072,20.025,0.3570714214271424,4.55,0.1658312395177702,12.25,8.775676612090944,33.849999999999994,4
Meerut <-> Yamuna Bank,297.72885688529124,622.1666666666666,10.13828291948669,32.23166666666666,0.5079916884709391,4.116666666666666,2.2667279403482796,11.283333333333333,8.621613666954826,27.13333333333333,6
IIT Delhi <-> Sushant Lok,348.42703683841756,505.0,7.745297670199642,33.128,0.23579652245103197,4.32,2.8287806560424578,7.799999999999999,9.626011635147755,30.07,10
IFFCO Chowk <-> Qutub Minar,321.17540379051445,684.6,16.368904086712707,31.237000000000002,0.6024118192731613,4.3100000000000005,3.9791456369426834,6.6800000000000015,10.163468896001996,28.729999999999997,10
